name,amenity,shop,tourism,man_made,category,lon,lat,major_category,ward_name
Jubilee Plaza,,,apartment,,apartment,36.9055144,-1.2165792,Other,Claycity
Eldorado,,,guest_house,,guest_house,36.9075978,-1.2126707,Accommodation,Claycity
Royal House,,,apartment,,apartment,36.897567,-1.2174987,Other,Kasarani
Thayu Farm,,,hotel,,hotel,36.6742733,-1.1292057,Accommodation,Ngecha Tigoni
Thayu Roundvales,,,hotel,,hotel,36.6768219,-1.1342485,Accommodation,Ngecha Tigoni
Andrews House,,,apartment,,apartment,36.6848085,-1.1328388,Other,Ngecha Tigoni
Kiboko Highway Hotel,,,hotel,,hotel,36.6318076,-1.1107141,Accommodation,Limuru Central
Homeland Inn,,,guest_house,,guest_house,36.6654679,-1.2443109,Accommodation,Kikuyu
Christina D hotel,,,hotel,,hotel,36.9646052,-1.2807405,Accommodation,Mihango
Maxi luxury accommodation,,,guest_house,,guest_house,36.9852186,-1.2560179,Accommodation,Ruai
Wings View,,,hotel,,hotel,36.983948,-1.2626257,Accommodation,Ruai
JATHNIEL,,,hotel,,hotel,36.9758598,-1.2712615,Accommodation,Mihango
Reba Falls apartment,,,apartment,,apartment,36.9645824,-1.2831343,Other,Mihango
Mawe Mbili Resort Park,,,attraction,,attraction,36.9799573,-1.2635096,Other,Ruai
China Garden,,,hotel,,hotel,36.8121549,-1.2325571,Accommodation,Karura
Just At Home Guesthouse,,,hostel,,hostel,36.8040361,-1.2324761,Accommodation,Karura
Bonsai Villa,,,guest_house,,guest_house,36.8058526,-1.230659,Accommodation,Karura
Music Store,,,artwork,,artwork,36.8847676,-1.3189331,Other,Kware
23a,,,information,,information,36.843899,-1.242724,Other,Roysambu
RUBY G HOTEL,,,hotel,,hotel,36.9069582,-1.1862825,Accommodation,Kahawa West
Bethel Baptist Church,,,artwork,,artwork,36.9116746,-1.2626552,Other,Komarock
Tatu City Main Entrance,,,information,,information,36.9069377,-1.1516094,Other,Gitothua
Joys Home,,,attraction,,attraction,36.9215133,-1.1513861,Other,Gitothua
The Emakoko,,,hotel,,hotel,36.8987404,-1.4131807,Accommodation,Mugumo-Ini
4,,,information,,information,36.8234028,-1.2450378,Other,Karura
picnic_site,,,picnic_site,,picnic_site,36.816201,-1.2362705,Other,Karura
75,,,information,,information,36.8080814,-1.2502091,Other,Karura
Water tap,drinking_water,,,,drinking_water,36.7964908,-1.3124994,Water & Sanitation,Woodley/Kenyatta Golf
silver women community based organisation,community_centre,,,,community_centre,36.7725607,-1.3110528,Public Services,Sarangombe
St Collins Nursery Water Tank,drinking_water,,,,drinking_water,36.7730638,-1.3090143,Water & Sanitation,Sarangombe
Rental houses,shelter,,,,shelter,36.7941008,-1.3124472,Water & Sanitation,Lindi
Rental houses,shelter,,,,shelter,36.7927356,-1.3106774,Water & Sanitation,Lindi
Rental houses,shelter,,,,shelter,36.7935376,-1.3108624,Water & Sanitation,Woodley/Kenyatta Golf
Rental houses,shelter,,,,shelter,36.7934437,-1.3110528,Water & Sanitation,Lindi
Optimist Educational Centre,school,,,,school,36.7848399,-1.3083864,Education,Makina
toilets,toilets,,,,toilets,36.793185,-1.3105433,Water & Sanitation,Woodley/Kenyatta Golf
drinking_water,drinking_water,,,,drinking_water,36.7746558,-1.312957,Water & Sanitation,Sarangombe
drinking_water,drinking_water,,,,drinking_water,36.7854946,-1.3088993,Water & Sanitation,Makina
Glory Secondary School Water Tank,water_point,,,,water_point,36.79598,-1.311735,Water & Sanitation,Woodley/Kenyatta Golf
Piped tap,water_point,,,,water_point,36.7738984,-1.3121998,Water & Sanitation,Sarangombe
Water Tank,water_point,,,,water_point,36.7866605,-1.3126366,Water & Sanitation,Lindi
water_point,water_point,,,,water_point,36.79527,-1.3129067,Water & Sanitation,Lindi
toilets,toilets,,,,toilets,36.7902535,-1.3112306,Water & Sanitation,Lindi
place_of_worship,place_of_worship,,,,place_of_worship,36.7014786,-1.4559255,Religion,Keekonyokie
Trenton Bar And Restaurant Behind Uchumi (maasai Mall,restaurant,,,,restaurant,36.763299,-1.3944424,Food & Drink,Nkaimurunya
Ongata Rongai Open Air Market,marketplace,,,,marketplace,36.7652021,-1.3954348,Shopping,Ongata Rongai
Rubis,fuel,,,,fuel,36.7622509,-1.3962761,Transport,Nkaimurunya
Rongai Police Station,police,,,,police,36.7569011,-1.3971101,Public Services,Nkaimurunya
Diaspora Lounge,bar,,,,bar,36.7510979,-1.3972919,Food & Drink,Nkaimurunya
Geojam Video,cinema,,,,cinema,36.796244,-1.3143111,Entertainment,Lindi
drinking_water,drinking_water,,,,drinking_water,36.7807481,-1.3164102,Water & Sanitation,Sarangombe
drinking_water,drinking_water,,,,drinking_water,36.7880613,-1.3149921,Water & Sanitation,Lindi
Judith Thomas Library,library,,,,library,36.7281922,-1.4028861,Education,Olkeri
drinking_water,drinking_water,,,,drinking_water,36.7811602,-1.3155988,Water & Sanitation,Sarangombe
Yatta Royal Turban-miti ni dawa,pub,,,,pub,36.7807121,-1.3146841,Food & Drink,Sarangombe
New hope,school,,,,school,36.794181,-1.3187323,Education,Lindi
waste_disposal,waste_disposal,,,,waste_disposal,36.7847567,-1.3155067,Water & Sanitation,Sarangombe
drinking_water,drinking_water,,,,drinking_water,36.7966387,-1.3150736,Water & Sanitation,Lindi
MotoMoto,fast_food,,,,fast_food,36.7860327,-1.3241333,Food & Drink,Mugumo-Ini
Standard Chartered,bank,,,,bank,36.7066145,-1.3229455,Finance,Karen
C118,shelter,,,,shelter,36.7965725,-1.3174135,Water & Sanitation,Lindi
bench,bench,,,,bench,36.7858156,-1.3821922,Other,Mugumo-Ini
bench,bench,,,,bench,36.7863061,-1.382262,Other,Mugumo-Ini
shelter,shelter,,,,shelter,36.7860521,-1.3823227,Water & Sanitation,Mugumo-Ini
St Christophers,school,,,,school,36.7145777,-1.3181003,Education,Karen
parking,parking,,,,parking,36.7467239,-1.3588614,Transport,Karen
drinking_water,drinking_water,,,,drinking_water,36.786364,-1.3149876,Water & Sanitation,Lindi
Water tank,drinking_water,,,,drinking_water,36.7956481,-1.3136851,Water & Sanitation,Lindi
Chase Bank - Rafiki DTM - Ongata Rongai,bank,,,,bank,36.7536033,-1.396088,Finance,Nkaimurunya
G Mars Petrol Station,fuel,,,,fuel,36.7574,-1.3974605,Transport,Nkaimurunya
Regina Caeli Karen Catholic Church,place_of_worship,,,,place_of_worship,36.7106968,-1.3255967,Religion,Karen
Well Told Story,studio,,,,studio,36.7099017,-1.3260748,Other,Karen
Karen Retail Market Nairobi,marketplace,,,,marketplace,36.7103103,-1.3246536,Shopping,Karen
Gods gift,pharmacy,,,,pharmacy,36.8599411,-1.2605976,Health,Utalii
drinking_water,drinking_water,,,water_tap,drinking_water,36.8645341,-1.2586835,Water & Sanitation,Ngei
Open air market,marketplace,,,,marketplace,36.8439033,-1.2655183,Shopping,Mlango Kubwa
Bodaboda Transport,bus_stop,,,,bus_stop,36.8584301,-1.2644269,Other,Hospital
waste_disposal,waste_disposal,,,,waste_disposal,36.8576799,-1.2649566,Water & Sanitation,Mabatini
waste_disposal,waste_disposal,,,,waste_disposal,36.8547933,-1.263635,Water & Sanitation,Hospital
Huruma Nursing Home,hospital,,,,hospital,36.8922635,-1.3165544,Health,Pipeline
Havilah Medical Centre,clinic,,,,clinic,36.8943295,-1.3178784,Health,Pipeline
Qzeen Food Parlor,food_court,,,,food_court,36.8965581,-1.3217445,Other,Pipeline
Equator Inn Bar,bar,,,,bar,36.8876077,-1.3185534,Food & Drink,Kware
AFYA MEDICAL CLINIC,hospital,,,,hospital,36.8873739,-1.3180392,Health,Kware
UZIMA MEDICAL CLINIC,pharmacy,,,,pharmacy,36.8868036,-1.3177587,Health,Kware
Alpha Plaza,public_building,,,,public_building,36.8864526,-1.3165256,Other,Kware
Keg Base,pub,,,,pub,36.8860591,-1.3167208,Food & Drink,Kware
St. Dallas Junior Academy,kindergarten,,,,kindergarten,36.8852632,-1.3170983,Education,Kware
Monsoon Youth Group,community_centre,,,,community_centre,36.8851605,-1.3182104,Public Services,Kware
Amaica,restaurant,,,,restaurant,36.9243621,-1.3316632,Food & Drink,Embakasi
Crayson Pharmacy,pharmacy,,,,pharmacy,36.9253227,-1.3293347,Health,Embakasi
Water tank,drinking_water,,,,drinking_water,36.8871052,-1.3171865,Water & Sanitation,Kware
Weighbridge Traffic Police Station,police,,,,police,36.9387257,-1.3900484,Public Services,Syokimau/Mulolongo
Medicross Clinic,clinic,,,,clinic,36.9119033,-1.363962,Health,Syokimau/Mulolongo
World Link Computer College,college,,,,college,36.8900352,-1.3236308,Education,Kware
Uvumilivu Bar,bar,,,,bar,36.8875791,-1.3186773,Food & Drink,Kware
Apostolic Faith Church,place_of_worship,,,,place_of_worship,36.8693085,-1.3139264,Religion,Kwa Reuben
Simba cool bar,bar,,,,bar,36.870019,-1.3167536,Food & Drink,Kwa Reuben
Betterlife school,school,,,,school,36.8715751,-1.3173637,Education,Kwa Reuben
Afya dispesing clinic,pharmacy,,,,pharmacy,36.8739347,-1.3168652,Health,Kwa Reuben
drinking_water,drinking_water,,,,drinking_water,36.8743041,-1.317165,Water & Sanitation,Kwa Reuben
Brain house academy,kindergarten,,,,kindergarten,36.8748104,-1.3174532,Education,Kwa Reuben
Agape Fellowship Church,place_of_worship,,,,place_of_worship,36.8744062,-1.318334,Religion,Kwa Reuben
Joy relax pub,pub,,,,pub,36.8742795,-1.3184097,Food & Drink,Kwa Reuben
St jude catholic church (kwa reuben),place_of_worship,,,,place_of_worship,36.8697212,-1.3142977,Religion,Kwa Reuben
toilets,toilets,,,,toilets,36.8691591,-1.3158364,Water & Sanitation,Kwa Reuben
Kiingane pub,pub,,,,pub,36.8701655,-1.3107888,Food & Drink,Viwandani
Water tank,drinking_water,,,,drinking_water,36.8884866,-1.3213371,Water & Sanitation,Kware
Top In Mukuru,community_centre,,,,community_centre,36.88535,-1.3212779,Public Services,Kwa Njenga
Mednoor Medical Clinic,hospital,,,,hospital,36.8863102,-1.3209754,Health,Kware
pefa church imara daima,place_of_worship,,,,place_of_worship,36.8859177,-1.3219732,Religion,Kwa Njenga
Sidarec Mukuru Community Clinic,hospital,,,,hospital,36.8851175,-1.3201306,Health,Kware
Angaza Community School,school,,,,school,36.8862681,-1.3195023,Education,Kware
makindu video show,theatre,,,,theatre,36.8864114,-1.3162443,Entertainment,Kware
Midland preparatory school,school,,,,school,36.9502529,-1.3536957,Education,Syokimau/Mulolongo
Masai Coffee,cafe,,,,cafe,36.9244097,-1.3315367,Food & Drink,Embakasi
Club Studio,bar,,,,bar,36.9864421,-1.179689,Food & Drink,Gatongora
Total,fuel,,,,fuel,36.9923986,-1.1832122,Transport,Gatongora
Pure heart baby care,kindergarten,,,,kindergarten,36.875171,-1.3197307,Education,Kwa Njenga
New Dawn Community,school,,,,school,36.8755182,-1.3194658,Education,Kwa Njenga
drinking_water,drinking_water,,,,drinking_water,36.8758914,-1.3187168,Water & Sanitation,Kwa Njenga
drinking_water,drinking_water,,,,drinking_water,36.8753387,-1.3167636,Water & Sanitation,Kwa Reuben
toilets,toilets,,,,toilets,36.8728612,-1.3149871,Water & Sanitation,Kwa Reuben
Church on the Rock Primary,school,,,,school,36.8733399,-1.3149204,Education,Kwa Reuben
Ponya Clinic Pharmacy,pharmacy,,,,pharmacy,36.8743824,-1.3161826,Health,Kwa Reuben
Cdtf Toilets,toilets,,,,toilets,36.8725395,-1.3149694,Water & Sanitation,Kwa Reuben
Airtel money(dahema),bureau_de_change,,,,bureau_de_change,36.8696212,-1.3164124,Finance,Kwa Reuben
Reuben Centre Primary School,school,,,,school,36.8691785,-1.3161024,Education,Kwa Reuben
Rueben Police Post,police,,,,police,36.8691797,-1.3160417,Public Services,Kwa Reuben
Comex meda micro finance,public_building,,,,public_building,36.8692364,-1.3155442,Other,Kwa Reuben
Jesus Sanctuary,place_of_worship,,,,place_of_worship,36.8689665,-1.3156124,Religion,Kwa Reuben
M-pesa,bureau_de_change,,,,bureau_de_change,36.869099,-1.3160798,Finance,Kwa Reuben
Neghbour tel comm,bureau_de_change,,,,bureau_de_change,36.875207,-1.3146241,Finance,Kwa Reuben
Kengori med clinic,pharmacy,,,,pharmacy,36.874086,-1.3192073,Health,Kwa Reuben
Water Point,drinking_water,,,,drinking_water,36.8867298,-1.3176623,Water & Sanitation,Kware
toilets,toilets,,,,toilets,36.8727888,-1.3109071,Water & Sanitation,Viwandani
Kiaries water point,drinking_water,,,,drinking_water,36.8727761,-1.3105099,Water & Sanitation,Viwandani
Lunga Lunga Medical Center,clinic;pharmacy;laboratory,,,,clinic;pharmacy;laboratory,36.8722915,-1.3106225,Other,Viwandani
place_of_worship,place_of_worship,,,,place_of_worship,36.9355667,-1.1873454,Religion,Gatongora
toilets,toilets,,,,toilets,36.8683074,-1.314973,Water & Sanitation,Kwa Reuben
Jehova Witness Church,place_of_worship,,,,place_of_worship,36.8679145,-1.3137404,Religion,Kwa Reuben
Little Bells Pri Sch,school,,,,school,36.8643204,-1.3127147,Education,Viwandani
Agape Primary,school,,,,school,36.8630705,-1.3142104,Education,Viwandani
Goshen Pentecostal Church,place_of_worship,,,,place_of_worship,36.8650784,-1.3155504,Religion,Kwa Reuben
drinking_water,drinking_water,,,,drinking_water,36.8633322,-1.3148717,Water & Sanitation,Kwa Reuben
3 in one pub,pub,,,,pub,36.8660647,-1.3158992,Food & Drink,Kwa Reuben
Chemist,pharmacy,,,,pharmacy,36.866398,-1.3159573,Health,Kwa Reuben
Imara Asst Chief'S Camp,police,,,,police,36.8670674,-1.3164031,Public Services,Kwa Reuben
Faith medical clinic,pharmacy,,,,pharmacy,36.8663755,-1.3165969,Health,Kwa Reuben
Faith Healing Center,place_of_worship,,,,place_of_worship,36.8664095,-1.3165934,Religion,Kwa Reuben
drinking_water,drinking_water,,,,drinking_water,36.8506206,-1.3137379,Water & Sanitation,Landimawe
toilets,toilets,,,,toilets,36.8507181,-1.3137187,Water & Sanitation,Landimawe
drinking_water,drinking_water,,,,drinking_water,36.850646,-1.314393,Water & Sanitation,Landimawe
Ecobank,bank,,,,bank,36.8527191,-1.3288813,Finance,Imara Daima
toilets,toilets,,,,toilets,36.8615144,-1.3124278,Water & Sanitation,Viwandani
Modan Medical Center,laboratory,,,,laboratory,36.8672,-1.31218,Health,Viwandani
Kalawa pub,pub,,,,pub,36.8684153,-1.3148103,Food & Drink,Kwa Reuben
Mbooni pub,pub,,,,pub,36.8687368,-1.3158074,Food & Drink,Kwa Reuben
The Other Place,restaurant,,,,restaurant,36.8833055,-1.276313,Food & Drink,Mowlem
Rubis,fuel,,,,fuel,36.8776353,-1.2790407,Transport,Kariobangi South
Hb Pub Umoja,bar,,,,bar,36.8886572,-1.2790479,Food & Drink,Umoja I
Grace Covenant,place_of_worship,,,,place_of_worship,36.895402,-1.2798843,Religion,Umoja II
Harvester's Umoja,place_of_worship,,,,place_of_worship,36.8957016,-1.2768961,Religion,Umoja II
Kenya National Library Services-Buruburu;Kenya National Library Services,library,,,,library,36.8793883,-1.282905,Education,Harambee
Equity Bank,bank,,,,bank,36.888236,-1.3021627,Finance,Lower Savannah
Donholm Police Station,police,,,,police,36.8883189,-1.3008841,Public Services,Lower Savannah
Olive Link Medical Center,hospital,,,,hospital,36.8813,-1.30895,Health,Viwandani
Cana Pri Sch,school,,,,school,36.8803795,-1.3091984,Education,Viwandani
Klub metro pub,pub,,,,pub,36.8775576,-1.3095264,Food & Drink,Viwandani
Jamaica youth group,community_centre,,,,community_centre,36.8771032,-1.3105521,Public Services,Viwandani
Galaxy Secondary School/ Black Spot,school,,,,school,36.8802781,-1.3113841,Education,Kware
Tassia Catholic,place_of_worship,,,,place_of_worship,36.89473,-1.3094229,Religion,Utawala
Rebirth Foundation,community_centre,,,,community_centre,36.8857925,-1.3144004,Public Services,Kware
toilets,toilets,,,,toilets,36.885023,-1.3140814,Water & Sanitation,Kware
Water Point,drinking_water,,,,drinking_water,36.8836294,-1.3142709,Water & Sanitation,Kware
Milimani Youth Group,community_centre,,,,community_centre,36.8834203,-1.3142362,Public Services,Kware
JKIA Health Centre,clinic,,,,clinic,36.8829274,-1.313535,Health,Kware
Mariam Habiba - Community Elder'S Residence,public_building,,,,public_building,36.8828555,-1.3129924,Other,Kware
Water point,drinking_water,,,,drinking_water,36.8780825,-1.3094229,Water & Sanitation,Viwandani
Tents Buruburu,bar,,,,bar,36.8801315,-1.2865905,Food & Drink,Harambee
ujamaa family centre,ujamaa family centre,,,,ujamaa family centre,36.8810199,-1.3140679,Other,Kware
Oasis of Grace Church,place_of_worship,,,,place_of_worship,36.8863281,-1.3146918,Religion,Kware
Living Gospel Church,place_of_worship,,,,place_of_worship,36.8844928,-1.3140144,Religion,Kware
Engen,fuel,,,,fuel,36.7566544,-1.2645749,Transport,Kileleshwa
Total,fuel,,,,fuel,36.7785531,-1.2592445,Transport,Kileleshwa
"Saape Lounge, Lavington",restaurant,,,,restaurant,36.7701534,-1.2800526,Food & Drink,Kilimani
Ebru TV,studio,,,,studio,36.76169,-1.2874511,Other,Kilimani
Edmwoka Mixed Secondary School,school,,,,school,36.74407,-1.2706961,Education,Mountain View
The Sport Pool Bar,bar,,,,bar,36.7846643,-1.3000406,Food & Drink,Woodley/Kenyatta Golf
Junction Car Wash,restaurant,,,,restaurant,36.8376646,-1.1791511,Food & Drink,Riabai
AIC Church Kiambu,place_of_worship,,,,place_of_worship,36.8375671,-1.1778523,Religion,Township (Kiambu)
The Institute of Professional Security Studies (IPSS),college,,,,college,36.86057,-1.2162149,Education,Roysambu
The Nairobi Farmers,marketplace,,,,marketplace,36.8323597,-1.2083908,Shopping,Township (Kiambu)
New Breed City Chapel,place_of_worship,,,,place_of_worship,36.8331117,-1.2118254,Religion,Township (Kiambu)
Potterhouse School and Kindergarten,school,,,,school,36.8176284,-1.2148884,Education,Karura
The Navigators Restaurant,restaurant,,,,restaurant,36.8402417,-1.1934445,Food & Drink,Township (Kiambu)
Todas,restaurant,,,,restaurant,36.8404428,-1.1702846,Food & Drink,Riabai
Village Inn,restaurant,,,,restaurant,36.8442769,-1.1870398,Food & Drink,Township (Kiambu)
Metropolitan SACCO,bank,,,,bank,36.8293217,-1.1713282,Finance,Township (Kiambu)
Mwandus Filling Station,fuel,,,,fuel,36.8219941,-1.161816,Transport,Riabai
ACK St Joseph Riabai,place_of_worship,,,,place_of_worship,36.8423785,-1.1650273,Religion,Riabai
Airborne,restaurant,,,,restaurant,36.9586798,-1.2799757,Food & Drink,Mihango
Top Up Grill & Lounge,bar,,,,bar,36.9056869,-1.2812221,Food & Drink,Upper Savannah
Masimba,bus_station,,,,bus_station,36.9080607,-1.2781146,Transport,Komarock
The Homiez Pub & Shisha Joint,bar,,,,bar,36.9114553,-1.3085807,Food & Drink,Embakasi
Church of Pentecost Kenya,place_of_worship,,,,place_of_worship,36.9089482,-1.297035,Religion,Embakasi
Level 3,hospital,,,,hospital,36.924436,-1.2996266,Health,Mihango
Astrol Utawala,fuel,,,,fuel,36.9471591,-1.2906434,Transport,Mihango
Leopard's Village,bar,,,,bar,36.9575603,-1.2839811,Food & Drink,Mihango
APTC Health Centre,clinic,,,,clinic,36.956703,-1.291843,Health,Mihango
parking,parking,,,,parking,36.9222651,-1.3150627,Transport,Embakasi
Caffe Tigo,restaurant,,,,restaurant,36.9149115,-1.3185496,Food & Drink,Embakasi
Cyndir Restaurant,restaurant,,,,restaurant,36.8439639,-1.3242858,Food & Drink,South-C
KCB Advantage Bank,bank,,,,bank,36.8438832,-1.3239257,Finance,South-C
Parkside Tower,parking,,,,parking,36.8485812,-1.3240494,Transport,Kwa Reuben
Our Lady of Mercy Secondary School,school,,,,school,36.8479871,-1.3176335,Education,Nairobi South
Chief'S Camp,public_building,,,,public_building,36.8485578,-1.3152088,Other,Nairobi South
Goal_toilet,toilets,,,,toilets,36.8486705,-1.3152691,Water & Sanitation,Nairobi South
joyland children centre,school,,,,school,36.8494452,-1.3150346,Education,Nairobi South
hazina pamoja self help group,community_centre,,,,community_centre,36.8491204,-1.3150203,Public Services,Nairobi South
place_of_worship,place_of_worship,,,,place_of_worship,36.8104922,-1.4027929,Religion,Oloosirkon/Sholinke
drinking_water,drinking_water,,,,drinking_water,36.8490145,-1.3152532,Water & Sanitation,Nairobi South
rest point boma inn,shelter,,,,shelter,36.8329368,-1.323637,Water & Sanitation,South-C
rest point boma inn,shelter,,,,shelter,36.8329575,-1.3236533,Water & Sanitation,South-C
shelter,shelter,,,,shelter,36.7982183,-1.3168595,Water & Sanitation,Lindi
A014,shelter,,,,shelter,36.798344,-1.3175044,Water & Sanitation,Lindi
A021,shelter,,,,shelter,36.7980814,-1.3173982,Water & Sanitation,Lindi
A042,shelter,,,,shelter,36.7976809,-1.3175925,Water & Sanitation,Lindi
C120,shelter,,,,shelter,36.7967106,-1.3168061,Water & Sanitation,Lindi
C123,shelter,,,,shelter,36.7967243,-1.3169034,Water & Sanitation,Lindi
C130,shelter,,,,shelter,36.7978011,-1.3173129,Water & Sanitation,Lindi
shelter,shelter,,,,shelter,36.7978863,-1.3173564,Water & Sanitation,Lindi
toilets,toilets,,,,toilets,36.7971608,-1.345233,Water & Sanitation,Mugumo-Ini
drinking_water,drinking_water,,,,drinking_water,36.7993205,-1.317467,Water & Sanitation,Lindi
water_point,water_point,,,water_well,water_point,36.7091591,-1.2189127,Water & Sanitation,Gitaru
Essence Hotel,restaurant,,,,restaurant,36.7400008,-1.1915227,Food & Drink,Nyadhuna
Ndenderu Primary School,school,,,,school,36.7428839,-1.1934628,Education,Nyadhuna
Kwa Wa glady,bank,,,,bank,36.7497255,-1.1951653,Finance,Nyadhuna
Jowac Sports Club,bar,,,,bar,36.7483166,-1.1937015,Food & Drink,Nyadhuna
Simpsons Makuti.,pub,,,,pub,36.7442301,-1.1918183,Food & Drink,Nyadhuna
drinking_water,drinking_water,,,water_tap,drinking_water,36.7312648,-1.1939262,Water & Sanitation,Nyadhuna
Harvester's Kianjogu,place_of_worship,,,,place_of_worship,36.7320958,-1.1848507,Religion,Nyadhuna
place_of_worship,place_of_worship,,,,place_of_worship,36.7415646,-1.1766645,Religion,Karuri
school,school,,,,school,36.7422227,-1.1762897,Education,Karuri
The Dam Redhill,restaurant,,,,restaurant,36.7034747,-1.1647319,Food & Drink,Ngecha Tigoni
Rubis,fuel,,,,fuel,36.7584399,-1.173441,Transport,Karuri
Karuri Post Office,post_office,,,,post_office,36.7500827,-1.1776361,Public Services,Karuri
Karuri Police Station,police,,,,police,36.7548197,-1.1778684,Public Services,Karuri
Kigwaru Inn,bar,,,,bar,36.7852204,-1.2002187,Food & Drink,Nyadhuna
The Cask & Kitchen,pub,,,,pub,36.7853531,-1.2024851,Food & Drink,Karura
Family Bank Agent Banana,bank,,,,bank,36.7856568,-1.2022413,Finance,Karura
Bread Hut,restaurant,,,,restaurant,36.7755832,-1.1919814,Food & Drink,Muchatha
National Oil,fuel,,,,fuel,36.7757253,-1.1916923,Transport,Muchatha
water_point,water_point,,,,water_point,36.7601811,-1.189013,Water & Sanitation,Karuri
National Oil Petrol Station,fuel,,,,fuel,36.7503311,-1.1939447,Transport,Nyadhuna
Joseph Allamano Catholic Church Ruaka,place_of_worship,,,,place_of_worship,36.780891,-1.2055558,Religion,Nyadhuna
Ruaka Catholic Church,place_of_worship,,,,place_of_worship,36.7810222,-1.2060645,Religion,Nyadhuna
Delta Petrol Station,fuel,,,,fuel,36.7881007,-1.2091559,Transport,Karura
Pizza Inn,fast_food,,,,fast_food,36.7880153,-1.2091526,Food & Drink,Karura
Ruaka Chicken Inn,restaurant,,,,restaurant,36.7869493,-1.2083908,Food & Drink,Karura
A. C. K Diocese Of Mount Kenya South New-Ruaka,place_of_worship,,,,place_of_worship,36.7831912,-1.2073328,Religion,Karura
La Varanda Lounge,restaurant,,,,restaurant,36.7845097,-1.2062696,Food & Drink,Karura
Queens Bar Restaurant,restaurant,,,,restaurant,36.7858988,-1.2051572,Food & Drink,Karura
car_wash,car_wash,,,,car_wash,36.779567,-1.2227317,Transport,Karura
Kabete Junior Academy,school,,,,school,36.7638014,-1.2402743,Education,Kitisuru
Jade Coffee & Teahouse at Zen Garden,restaurant,,,,restaurant,36.7691197,-1.2446572,Food & Drink,Kitisuru
ANKOLE,restaurant,,,,restaurant,36.7870717,-1.241019,Food & Drink,Kitisuru
Ideal Bistro Restaurant,restaurant,,,,restaurant,36.7517244,-1.195888,Food & Drink,Nyadhuna
water_point,water_point,,,water_well,water_point,36.75317,-1.2135486,Water & Sanitation,Kihara
The Dam Redhill Parking,parking,,,,parking,36.7023682,-1.164632,Transport,Ngecha Tigoni
Limuru Nursery and Primary School,school,,,,school,36.7054479,-1.169533,Education,Ngecha Tigoni
Runda Falls Gardens,restaurant,,,,restaurant,36.7868143,-1.2059954,Food & Drink,Karura
Sandhya’s kitchen,restaurant,,,,restaurant,36.7937302,-1.2509882,Food & Drink,Kitisuru
recycling,recycling,,,,recycling,36.8680483,-1.3174479,Other,Kwa Reuben
Naked Pizza,restaurant,,,,restaurant,36.853751,-1.3248504,Food & Drink,Kwa Reuben
toilets,toilets,,,,toilets,36.8528415,-1.3156887,Water & Sanitation,Landimawe
toilets,toilets,,,,toilets,36.8517983,-1.3151135,Water & Sanitation,Landimawe
toilets,toilets,,,,toilets,36.8500967,-1.3133561,Water & Sanitation,Landimawe
Upendo Medical Clinic,pharmacy,,,,pharmacy,36.8497213,-1.313071,Health,Landimawe
drinking_water,drinking_water,,,,drinking_water,36.8498984,-1.312859,Water & Sanitation,Landimawe
AIC church,place_of_worship,,,,place_of_worship,36.8504476,-1.3128381,Religion,Landimawe
drinking_water,drinking_water,,,,drinking_water,36.8498213,-1.3135173,Water & Sanitation,Landimawe
drinking_water,drinking_water,,,,drinking_water,36.8525262,-1.3158774,Water & Sanitation,Landimawe
riverside waterpoint,drinking_water,,,,drinking_water,36.8675905,-1.3118184,Water & Sanitation,Viwandani
Uncle dan's pub,pub,,,,pub,36.8498359,-1.3120105,Food & Drink,Landimawe
toilets,toilets,,,,toilets,36.8670768,-1.3160394,Water & Sanitation,Kwa Reuben
Pewa pub,pub,,,,pub,36.8670513,-1.3160689,Food & Drink,Kwa Reuben
Buru Buru Shopping Center,marketplace,,,,marketplace,36.8801317,-1.2841203,Shopping,Harambee
K-Rep Bank,bank,,,,bank,36.8809876,-1.287889,Finance,Harambee
Flamegrill,restaurant,,,,restaurant,36.8891502,-1.3003495,Food & Drink,Lower Savannah
Sunset Chemist/Cosmetic,pharmacy,,,,pharmacy,36.8859,-1.30336,Health,Viwandani
AAR Donholm,clinic,,,,clinic,36.886188,-1.301341,Health,Viwandani
Umoja Self-Help Group,community_centre,,,,community_centre,36.883337,-1.312353,Public Services,Kware
Fedha Mosque,place_of_worship,,,,place_of_worship,36.8963552,-1.3152013,Religion,Utawala
Erevuka,community_centre,,,,community_centre,36.8844111,-1.3144764,Public Services,Kware
St. johns primary school,school,,,,school,36.8839072,-1.3155359,Education,Kware
Overcomers church,place_of_worship,,,,place_of_worship,36.8837383,-1.3155846,Religion,Kware
Kwanje Cbo,community_centre,,,,community_centre,36.8844092,-1.3145098,Public Services,Kware
Sinai P.A.G Church Assembly,public_building,,,,public_building,36.8802244,-1.3133152,Other,Kware
Imara Organization,community_centre,,,,community_centre,36.8826774,-1.3136024,Public Services,Kware
St Mary's Mukuru Catholic Church,public_building,,,,public_building,36.8811453,-1.314566,Other,Kware
Bahati secondary school,school,,,,school,36.8826446,-1.3157406,Education,Kware
Our Lady Of Visitation Primary School,school,,,,school,36.8801896,-1.3150942,Education,Kware
Israel Pentecostal Church,public_building,,,,public_building,36.8795508,-1.3145352,Other,Kware
Joyland Academy,school,,,,school,36.8781585,-1.3153244,Education,Kware
